agent,id,condition,answer,code
GPT-4,166,qv,5,good
GPT-4,166,qv,4,family
GPT-4,166,qv,0,history
GPT-4,166,qv,0,unnatural
GPT-4,166,qv,5,justice
GPT-4,166,qv,1,sexroles
GPT-4,166,qv,5,fairly
GPT-4,166,qv,5,animal
GPT-4,166,qv,5,compassion
GPT-4,166,qv,2,team
GPT-4,166,qv,2,soldier
GPT-4,166,qv,3,kill
GPT-4,166,qv,3,rich
GPT-4,166,qv,1,harmlessdg
GPT-4,167,vq,5,emotionally
GPT-4,167,vq,5,unfairly
GPT-4,167,vq,2,lovecountry
GPT-4,167,vq,4,betray
GPT-4,167,vq,0,math
GPT-4,167,vq,4,decency
GPT-4,167,vq,5,weak
GPT-4,167,vq,5,cruel
GPT-4,167,vq,4,chaos
GPT-4,167,vq,3,disgusting
GPT-4,167,vq,2,traditions
GPT-4,167,vq,3,respect
GPT-4,167,vq,5,rights
GPT-4,167,vq,4,loyalty
GPT-4,167,vq,1,god
GPT-4,167,vq,5,treated
GPT-4,167,vq,3,history
GPT-4,167,vq,4,kidrespect
GPT-4,167,vq,5,fairly
GPT-4,167,vq,5,animal
GPT-4,167,vq,2,chastity
GPT-4,167,vq,5,compassion
GPT-4,167,vq,3,team
GPT-4,167,vq,5,good
GPT-4,167,vq,4,rich
GPT-4,167,vq,3,family
GPT-4,167,vq,2,sexroles
GPT-4,167,vq,2,harmlessdg
GPT-4,167,vq,4,kill
GPT-4,167,vq,2,soldier
GPT-4,167,vq,5,justice
GPT-4,167,vq,2,unnatural
GPT-4,168,qv,0,lovecountry
GPT-4,168,qv,1,betray
GPT-4,168,qv,5,emotionally
GPT-4,168,qv,1,traditions
GPT-4,168,qv,2,respect
GPT-4,168,qv,5,cruel
GPT-4,168,qv,5,weak
GPT-4,168,qv,2,decency
GPT-4,168,qv,0,god
GPT-4,168,qv,5,rights
GPT-4,168,qv,1,loyalty
GPT-4,168,qv,4,chaos
GPT-4,168,qv,5,treated
GPT-4,168,qv,0,math
GPT-4,168,qv,5,unfairly
GPT-4,168,qv,3,disgusting
GPT-4,168,qv,4,kidrespect
GPT-4,168,qv,3,rich
GPT-4,168,qv,0,unnatural
GPT-4,168,qv,5,justice
GPT-4,168,qv,5,compassion
GPT-4,168,qv,5,kill
GPT-4,168,qv,1,history
GPT-4,168,qv,2,sexroles
GPT-4,168,qv,5,animal
GPT-4,168,qv,5,good
GPT-4,168,qv,5,fairly
GPT-4,168,qv,3,family
GPT-4,168,qv,2,team
GPT-4,168,qv,0,chastity
GPT-4,168,qv,2,harmlessdg
GPT-4,168,qv,1,soldier
GPT-4,169,vq,5,rights
GPT-4,169,vq,5,unfairly
GPT-4,169,vq,5,emotionally
GPT-4,169,vq,4,loyalty
GPT-4,169,vq,5,chaos
GPT-4,169,vq,4,betray
GPT-4,169,vq,5,cruel
GPT-4,169,vq,4,decency
GPT-4,169,vq,3,respect
GPT-4,169,vq,5,weak
GPT-4,169,vq,0,math
GPT-4,169,vq,2,god
GPT-4,169,vq,4,disgusting
GPT-4,169,vq,5,treated
GPT-4,169,vq,2,lovecountry
GPT-4,169,vq,2,traditions
GPT-4,169,vq,5,compassion
GPT-4,169,vq,3,history
GPT-4,169,vq,4,rich
GPT-4,169,vq,5,fairly
GPT-4,169,vq,2,soldier
GPT-4,169,vq,5,animal
GPT-4,169,vq,3,team
GPT-4,169,vq,2,sexroles
GPT-4,169,vq,5,good
GPT-4,169,vq,4,kidrespect
GPT-4,169,vq,2,harmlessdg
GPT-4,169,vq,4,kill
GPT-4,169,vq,3,family
GPT-4,169,vq,5,justice
GPT-4,169,vq,3,unnatural
GPT-4,169,vq,3,chastity
GPT-4,170,qv,5,weak
GPT-4,170,qv,5,treated
GPT-4,170,qv,0,math
GPT-4,170,qv,2,decency
GPT-4,170,qv,5,rights
GPT-4,170,qv,3,chaos
GPT-4,170,qv,1,lovecountry
GPT-4,170,qv,2,disgusting
GPT-4,170,qv,5,unfairly
GPT-4,170,qv,2,loyalty
GPT-4,170,qv,5,cruel
GPT-4,170,qv,2,traditions
GPT-4,170,qv,3,betray
GPT-4,170,qv,2,respect
GPT-4,170,qv,5,emotionally
GPT-4,170,qv,1,god
GPT-4,170,qv,5,fairly
GPT-4,170,qv,2,team
GPT-4,170,qv,3,chastity
GPT-4,170,qv,5,kill
GPT-4,170,qv,5,animal
GPT-4,170,qv,5,compassion
GPT-4,170,qv,2,family
GPT-4,170,qv,3,soldier
GPT-4,170,qv,4,rich
GPT-4,170,qv,5,justice
GPT-4,170,qv,1,unnatural
GPT-4,170,qv,5,kidrespect
GPT-4,170,qv,2,sexroles
GPT-4,170,qv,2,harmlessdg
GPT-4,170,qv,3,history
GPT-4,170,qv,5,good
GPT-4,171,vq,2,disgusting
GPT-4,171,vq,5,loyalty
GPT-4,171,vq,4,chaos
GPT-4,171,vq,5,emotionally
GPT-4,171,vq,5,rights
GPT-4,171,vq,5,weak
GPT-4,171,vq,4,decency
GPT-4,171,vq,0,math
GPT-4,171,vq,0,god
GPT-4,171,vq,5,treated
GPT-4,171,vq,3,traditions
GPT-4,171,vq,3,lovecountry
GPT-4,171,vq,4,respect
GPT-4,171,vq,5,betray
GPT-4,171,vq,5,unfairly
GPT-4,171,vq,5,cruel
GPT-4,171,vq,5,kidrespect
GPT-4,171,vq,5,good
GPT-4,171,vq,4,family
GPT-4,171,vq,5,animal
GPT-4,171,vq,5,fairly
GPT-4,171,vq,3,rich
GPT-4,171,vq,5,kill
GPT-4,171,vq,3,soldier
GPT-4,171,vq,2,sexroles
GPT-4,171,vq,3,team
GPT-4,171,vq,1,unnatural
GPT-4,171,vq,5,compassion
GPT-4,171,vq,5,justice
GPT-4,171,vq,3,chastity
GPT-4,171,vq,3,history
GPT-4,171,vq,4,harmlessdg
GPT-4,172,qv,1,traditions
GPT-4,172,qv,1,god
GPT-4,172,qv,0,math
GPT-4,172,qv,5,emotionally
GPT-4,172,qv,5,rights
GPT-4,172,qv,1,lovecountry
GPT-4,172,qv,5,cruel
GPT-4,172,qv,2,respect
GPT-4,172,qv,3,loyalty
GPT-4,172,qv,4,disgusting
GPT-4,172,qv,5,treated
GPT-4,172,qv,5,weak
GPT-4,172,qv,4,decency
GPT-4,172,qv,5,unfairly
GPT-4,172,qv,4,betray
GPT-4,172,qv,4,chaos
GPT-4,172,qv,3,harmlessdg
GPT-4,172,qv,5,kill
GPT-4,172,qv,1,soldier
GPT-4,172,qv,2,chastity
GPT-4,172,qv,4,kidrespect
GPT-4,172,qv,5,compassion
GPT-4,172,qv,5,fairly
GPT-4,172,qv,1,unnatural
GPT-4,172,qv,3,family
GPT-4,172,qv,2,history
GPT-4,172,qv,4,rich
GPT-4,172,qv,1,sexroles
GPT-4,172,qv,5,good
GPT-4,172,qv,5,justice
GPT-4,172,qv,5,animal
GPT-4,172,qv,2,team
GPT-4,173,vq,4,chaos
GPT-4,173,vq,5,unfairly
GPT-4,173,vq,3,loyalty
GPT-4,173,vq,5,emotionally
GPT-4,173,vq,3,betray
GPT-4,173,vq,5,cruel
GPT-4,173,vq,3,respect
GPT-4,173,vq,5,rights
GPT-4,173,vq,3,lovecountry
GPT-4,173,vq,4,decency
GPT-4,173,vq,3,traditions
GPT-4,173,vq,2,god
GPT-4,173,vq,0,math
GPT-4,173,vq,5,treated
GPT-4,173,vq,4,disgusting
GPT-4,173,vq,5,weak
GPT-4,173,vq,2,kill
GPT-4,173,vq,5,fairly
GPT-4,173,vq,3,soldier
GPT-4,173,vq,3,history
GPT-4,173,vq,5,justice
GPT-4,173,vq,2,sexroles
GPT-4,173,vq,3,unnatural
GPT-4,173,vq,3,family
GPT-4,173,vq,5,compassion
GPT-4,173,vq,5,animal
GPT-4,173,vq,3,harmlessdg
GPT-4,173,vq,4,team
GPT-4,173,vq,5,good
GPT-4,173,vq,5,kidrespect
GPT-4,173,vq,3,rich
GPT-4,173,vq,3,chastity
GPT-4,174,qv,3,traditions
GPT-4,174,qv,5,emotionally
GPT-4,174,qv,5,weak
GPT-4,174,qv,0,math
GPT-4,174,qv,3,respect
GPT-4,174,qv,4,chaos
GPT-4,174,qv,4,betray
GPT-4,174,qv,4,loyalty
GPT-4,174,qv,5,treated
GPT-4,174,qv,3,lovecountry
GPT-4,174,qv,5,rights
GPT-4,174,qv,3,decency
GPT-4,174,qv,5,cruel
GPT-4,174,qv,0,god
GPT-4,174,qv,3,disgusting
GPT-4,174,qv,5,unfairly
GPT-4,174,qv,2,chastity
GPT-4,174,qv,5,compassion
GPT-4,174,qv,5,fairly
GPT-4,174,qv,3,harmlessdg
GPT-4,174,qv,5,animal
GPT-4,174,qv,2,family
GPT-4,174,qv,1,history
GPT-4,174,qv,5,rich
GPT-4,174,qv,1,sexroles
GPT-4,174,qv,3,kidrespect
GPT-4,174,qv,5,justice
GPT-4,174,qv,5,good
GPT-4,174,qv,1,unnatural
GPT-4,174,qv,2,team
GPT-4,174,qv,1,soldier
GPT-4,174,qv,4,kill
GPT-4,175,vq,5,rights
GPT-4,175,vq,3,chaos
GPT-4,175,vq,5,cruel
GPT-4,175,vq,0,god
GPT-4,175,vq,2,traditions
GPT-4,175,vq,5,treated
GPT-4,175,vq,3,respect
GPT-4,175,vq,5,unfairly
GPT-4,175,vq,4,loyalty
GPT-4,175,vq,4,betray
GPT-4,175,vq,3,lovecountry
GPT-4,175,vq,5,weak
GPT-4,175,vq,4,decency
GPT-4,175,vq,4,disgusting
GPT-4,175,vq,5,emotionally
GPT-4,175,vq,0,math
GPT-4,175,vq,2,chastity
GPT-4,175,vq,2,soldier
GPT-4,175,vq,1,sexroles
GPT-4,175,vq,5,good
GPT-4,175,vq,3,team
GPT-4,175,vq,4,rich
GPT-4,175,vq,5,fairly
GPT-4,175,vq,3,family
GPT-4,175,vq,2,history
GPT-4,175,vq,5,animal
GPT-4,175,vq,5,justice
GPT-4,175,vq,1,unnatural
GPT-4,175,vq,2,kill
GPT-4,175,vq,5,compassion
GPT-4,175,vq,1,harmlessdg
GPT-4,175,vq,3,kidrespect
GPT-4,176,qv,5,rights
GPT-4,176,qv,2,disgusting
GPT-4,176,qv,2,lovecountry
GPT-4,176,qv,4,chaos
GPT-4,176,qv,2,decency
GPT-4,176,qv,0,god
GPT-4,176,qv,3,betray
GPT-4,176,qv,4,emotionally
GPT-4,176,qv,3,respect
GPT-4,176,qv,5,cruel
GPT-4,176,qv,5,unfairly
GPT-4,176,qv,4,weak
GPT-4,176,qv,5,treated
GPT-4,176,qv,1,traditions
GPT-4,176,qv,3,loyalty
GPT-4,176,qv,0,math
GPT-4,176,qv,3,team
GPT-4,176,qv,5,fairly
GPT-4,176,qv,4,compassion
GPT-4,176,qv,2,kidrespect
GPT-4,176,qv,5,good
GPT-4,176,qv,1,unnatural
GPT-4,176,qv,5,animal
GPT-4,176,qv,3,history
GPT-4,176,qv,1,chastity
GPT-4,176,qv,5,justice
GPT-4,176,qv,2,soldier
GPT-4,176,qv,4,kill
GPT-4,176,qv,2,harmlessdg
GPT-4,176,qv,1,sexroles
GPT-4,176,qv,3,family
GPT-4,176,qv,4,rich
GPT-4,177,vq,5,rights
GPT-4,177,vq,4,loyalty
GPT-4,177,vq,5,emotionally
GPT-4,177,vq,2,lovecountry
GPT-4,177,vq,3,disgusting
GPT-4,177,vq,4,betray
GPT-4,177,vq,4,chaos
GPT-4,177,vq,5,cruel
GPT-4,177,vq,5,weak
GPT-4,177,vq,2,traditions
GPT-4,177,vq,0,math
GPT-4,177,vq,5,unfairly
GPT-4,177,vq,3,god
GPT-4,177,vq,3,decency
GPT-4,177,vq,4,respect
GPT-4,177,vq,5,treated
GPT-4,177,vq,3,sexroles
GPT-4,177,vq,5,good
GPT-4,177,vq,2,harmlessdg
GPT-4,177,vq,4,kidrespect
GPT-4,177,vq,3,chastity
GPT-4,177,vq,3,team
GPT-4,177,vq,5,fairly
GPT-4,177,vq,2,soldier
GPT-4,177,vq,5,animal
GPT-4,177,vq,2,family
GPT-4,177,vq,4,kill
GPT-4,177,vq,1,unnatural
GPT-4,177,vq,5,compassion
GPT-4,177,vq,5,justice
GPT-4,177,vq,4,rich
GPT-4,177,vq,3,history
GPT-4,178,qv,0,weak
GPT-4,178,qv,0,emotionally
GPT-4,178,qv,0,treated
GPT-4,178,qv,0,loyalty
GPT-4,178,qv,0,betray
GPT-4,178,qv,0,chaos
GPT-4,178,qv,0,cruel
GPT-4,178,qv,0,disgusting
GPT-4,178,qv,0,god
GPT-4,178,qv,0,respect
GPT-4,178,qv,0,traditions
GPT-4,178,qv,0,math
GPT-4,178,qv,0,decency
GPT-4,178,qv,0,unfairly
GPT-4,178,qv,0,lovecountry
GPT-4,178,qv,0,rights
GPT-4,178,qv,0,justice
GPT-4,178,qv,0,chastity
GPT-4,178,qv,0,team
GPT-4,178,qv,0,family
GPT-4,178,qv,0,sexroles
GPT-4,178,qv,0,soldier
GPT-4,178,qv,0,fairly
GPT-4,178,qv,0,animal
GPT-4,178,qv,0,rich
GPT-4,178,qv,0,harmlessdg
GPT-4,178,qv,0,unnatural
GPT-4,178,qv,0,history
GPT-4,178,qv,0,kill
GPT-4,178,qv,0,compassion
GPT-4,178,qv,0,good
GPT-4,178,qv,0,kidrespect
GPT-4,179,vq,2,lovecountry
GPT-4,179,vq,3,loyalty
GPT-4,179,vq,4,chaos
GPT-4,179,vq,3,decency
GPT-4,179,vq,5,rights
GPT-4,179,vq,3,disgusting
GPT-4,179,vq,0,god
GPT-4,179,vq,3,respect
GPT-4,179,vq,5,unfairly
GPT-4,179,vq,0,math
GPT-4,179,vq,5,weak
GPT-4,179,vq,5,emotionally
GPT-4,179,vq,4,betray
GPT-4,179,vq,2,traditions
GPT-4,179,vq,5,treated
GPT-4,179,vq,5,cruel
GPT-4,179,vq,4,family
GPT-4,179,vq,5,justice
GPT-4,179,vq,2,harmlessdg
GPT-4,179,vq,0,history
GPT-4,179,vq,5,animal
GPT-4,179,vq,5,good
GPT-4,179,vq,3,team
GPT-4,179,vq,2,chastity
GPT-4,179,vq,5,compassion
GPT-4,179,vq,4,kill
GPT-4,179,vq,5,fairly
GPT-4,179,vq,2,unnatural
GPT-4,179,vq,4,rich
GPT-4,179,vq,2,soldier
GPT-4,179,vq,4,kidrespect
GPT-4,179,vq,1,sexroles
GPT-4,180,qv,0,decency
GPT-4,180,qv,0,traditions
GPT-4,180,qv,0,lovecountry
GPT-4,180,qv,0,rights
GPT-4,180,qv,0,respect
GPT-4,180,qv,0,weak
GPT-4,180,qv,0,disgusting
GPT-4,180,qv,0,betray
GPT-4,180,qv,0,emotionally
GPT-4,180,qv,0,loyalty
GPT-4,180,qv,0,chaos
GPT-4,180,qv,0,unfairly
GPT-4,180,qv,0,god
GPT-4,180,qv,0,math
GPT-4,180,qv,0,treated
GPT-4,180,qv,0,cruel
GPT-4,180,qv,0,compassion
GPT-4,180,qv,0,chastity
GPT-4,180,qv,0,rich
GPT-4,180,qv,0,kidrespect
GPT-4,180,qv,0,team
GPT-4,180,qv,0,family
GPT-4,180,qv,1,good
GPT-4,180,qv,0,justice
GPT-4,180,qv,0,harmlessdg
GPT-4,180,qv,0,kill
GPT-4,180,qv,0,soldier
GPT-4,180,qv,0,fairly
GPT-4,180,qv,0,unnatural
GPT-4,180,qv,0,sexroles
GPT-4,180,qv,0,history
GPT-4,180,qv,0,animal
GPT-4,181,vq,5,unfairly
GPT-4,181,vq,5,weak
GPT-4,181,vq,4,disgusting
GPT-4,181,vq,0,math
GPT-4,181,vq,5,emotionally
GPT-4,181,vq,0,god
GPT-4,181,vq,4,loyalty
GPT-4,181,vq,2,traditions
GPT-4,181,vq,5,cruel
GPT-4,181,vq,2,lovecountry
GPT-4,181,vq,5,rights
GPT-4,181,vq,4,betray
GPT-4,181,vq,4,chaos
GPT-4,181,vq,3,decency
GPT-4,181,vq,5,treated
GPT-4,181,vq,3,respect
GPT-4,181,vq,3,team
GPT-4,181,vq,2,chastity
GPT-4,181,vq,2,kill
GPT-4,181,vq,5,animal
GPT-4,181,vq,4,rich
GPT-4,181,vq,5,compassion
GPT-4,181,vq,1,harmlessdg
GPT-4,181,vq,1,unnatural
GPT-4,181,vq,2,soldier
GPT-4,181,vq,5,good
GPT-4,181,vq,4,kidrespect
GPT-4,181,vq,0,history
GPT-4,181,vq,5,fairly
GPT-4,181,vq,3,family
GPT-4,181,vq,5,justice
GPT-4,181,vq,1,sexroles
GPT-4,182,qv,0,lovecountry
GPT-4,182,qv,0,loyalty
GPT-4,182,qv,0,betray
GPT-4,182,qv,0,chaos
GPT-4,182,qv,0,emotionally
GPT-4,182,qv,0,rights
GPT-4,182,qv,0,unfairly
GPT-4,182,qv,0,god
GPT-4,182,qv,0,treated
GPT-4,182,qv,0,traditions
GPT-4,182,qv,0,disgusting
GPT-4,182,qv,0,respect
GPT-4,182,qv,0,cruel
GPT-4,182,qv,0,decency
GPT-4,182,qv,0,math
GPT-4,182,qv,0,weak
GPT-4,182,qv,0,family
GPT-4,182,qv,0,unnatural
GPT-4,182,qv,0,compassion
GPT-4,182,qv,0,soldier
GPT-4,182,qv,0,rich
GPT-4,182,qv,5,good
GPT-4,182,qv,0,sexroles
GPT-4,182,qv,0,chastity
GPT-4,182,qv,0,history
GPT-4,182,qv,0,fairly
GPT-4,182,qv,0,kill
GPT-4,182,qv,0,justice
GPT-4,182,qv,0,team
GPT-4,182,qv,0,animal
GPT-4,182,qv,0,harmlessdg
GPT-4,182,qv,0,kidrespect
GPT-4,183,vq,0,god
GPT-4,183,vq,4,disgusting
GPT-4,183,vq,3,chaos
GPT-4,183,vq,4,respect
GPT-4,183,vq,2,traditions
GPT-4,183,vq,5,treated
GPT-4,183,vq,3,decency
GPT-4,183,vq,5,emotionally
GPT-4,183,vq,1,lovecountry
GPT-4,183,vq,5,cruel
GPT-4,183,vq,5,rights
GPT-4,183,vq,4,betray
GPT-4,183,vq,4,loyalty
GPT-4,183,vq,0,math
GPT-4,183,vq,5,weak
GPT-4,183,vq,5,unfairly
GPT-4,183,vq,1,chastity
GPT-4,183,vq,5,fairly
GPT-4,183,vq,2,sexroles
GPT-4,183,vq,5,animal
GPT-4,183,vq,2,family
GPT-4,183,vq,4,kidrespect
GPT-4,183,vq,5,good
GPT-4,183,vq,3,kill
GPT-4,183,vq,2,unnatural
GPT-4,183,vq,3,history
GPT-4,183,vq,5,justice
GPT-4,183,vq,2,rich
GPT-4,183,vq,3,team
GPT-4,183,vq,1,harmlessdg
GPT-4,183,vq,5,compassion
GPT-4,183,vq,1,soldier
GPT-4,184,qv,0,god
GPT-4,184,qv,0,decency
GPT-4,184,qv,0,lovecountry
GPT-4,184,qv,4,emotionally
GPT-4,184,qv,5,treated
GPT-4,184,qv,0,disgusting
GPT-4,184,qv,0,loyalty
GPT-4,184,qv,0,betray
GPT-4,184,qv,4,chaos
GPT-4,184,qv,0,math
GPT-4,184,qv,0,traditions
GPT-4,184,qv,5,rights
GPT-4,184,qv,5,weak
GPT-4,184,qv,0,respect
GPT-4,184,qv,5,cruel
GPT-4,184,qv,5,unfairly
GPT-4,184,qv,0,kill
GPT-4,184,qv,5,good
GPT-4,184,qv,0,sexroles
GPT-4,184,qv,0,history
GPT-4,184,qv,2,family
GPT-4,184,qv,4,rich
GPT-4,184,qv,1,soldier
GPT-4,184,qv,5,animal
GPT-4,184,qv,0,unnatural
GPT-4,184,qv,5,compassion
GPT-4,184,qv,2,team
GPT-4,184,qv,2,kidrespect
GPT-4,184,qv,5,fairly
GPT-4,184,qv,0,harmlessdg
GPT-4,184,qv,0,chastity
GPT-4,184,qv,5,justice
GPT-4,185,vq,3,traditions
GPT-4,185,vq,4,betray
GPT-4,185,vq,5,emotionally
GPT-4,185,vq,0,math
GPT-4,185,vq,3,lovecountry
GPT-4,185,vq,5,chaos
GPT-4,185,vq,4,decency
GPT-4,185,vq,5,cruel
GPT-4,185,vq,5,weak
GPT-4,185,vq,4,disgusting
GPT-4,185,vq,5,unfairly
GPT-4,185,vq,1,god
GPT-4,185,vq,4,loyalty
GPT-4,185,vq,5,treated
GPT-4,185,vq,5,rights
GPT-4,185,vq,4,respect
GPT-4,185,vq,3,rich
GPT-4,185,vq,5,animal
GPT-4,185,vq,3,kill
GPT-4,185,vq,5,fairly
GPT-4,185,vq,2,sexroles
GPT-4,185,vq,5,kidrespect
GPT-4,185,vq,3,chastity
GPT-4,185,vq,4,harmlessdg
GPT-4,185,vq,5,compassion
GPT-4,185,vq,5,good
GPT-4,185,vq,3,family
GPT-4,185,vq,5,justice
GPT-4,185,vq,3,history
GPT-4,185,vq,2,soldier
GPT-4,185,vq,3,team
GPT-4,185,vq,3,unnatural
GPT-4,186,qv,3,betray
GPT-4,186,qv,4,emotionally
GPT-4,186,qv,4,unfairly
GPT-4,186,qv,4,treated
GPT-4,186,qv,2,disgusting
GPT-4,186,qv,0,math
GPT-4,186,qv,2,traditions
GPT-4,186,qv,2,decency
GPT-4,186,qv,4,rights
GPT-4,186,qv,3,loyalty
GPT-4,186,qv,4,weak
GPT-4,186,qv,1,lovecountry
GPT-4,186,qv,3,chaos
GPT-4,186,qv,5,cruel
GPT-4,186,qv,1,god
GPT-4,186,qv,3,respect
GPT-4,186,qv,3,rich
GPT-4,186,qv,3,family
GPT-4,186,qv,5,compassion
GPT-4,186,qv,5,justice
GPT-4,186,qv,5,fairly
GPT-4,186,qv,2,chastity
GPT-4,186,qv,1,unnatural
GPT-4,186,qv,4,kidrespect
GPT-4,186,qv,2,harmlessdg
GPT-4,186,qv,5,good
GPT-4,186,qv,3,history
GPT-4,186,qv,2,team
GPT-4,186,qv,4,kill
GPT-4,186,qv,2,soldier
GPT-4,186,qv,2,sexroles
GPT-4,186,qv,5,animal
GPT-4,188,qv,0,god
GPT-4,188,qv,0,loyalty
GPT-4,188,qv,0,chaos
GPT-4,188,qv,0,treated
GPT-4,188,qv,0,unfairly
GPT-4,188,qv,0,rights
GPT-4,188,qv,0,traditions
GPT-4,188,qv,0,cruel
GPT-4,188,qv,0,emotionally
GPT-4,188,qv,0,respect
GPT-4,188,qv,0,math
GPT-4,188,qv,0,weak
GPT-4,188,qv,0,decency
GPT-4,188,qv,0,disgusting
GPT-4,188,qv,0,betray
GPT-4,188,qv,0,lovecountry
GPT-4,188,qv,0,compassion
GPT-4,188,qv,0,family
GPT-4,188,qv,0,unnatural
GPT-4,188,qv,0,sexroles
GPT-4,188,qv,0,kill
GPT-4,188,qv,0,harmlessdg
GPT-4,188,qv,0,kidrespect
GPT-4,188,qv,0,team
GPT-4,188,qv,0,history
GPT-4,188,qv,0,good
GPT-4,188,qv,0,chastity
GPT-4,188,qv,0,fairly
GPT-4,188,qv,0,animal
GPT-4,188,qv,0,justice
GPT-4,188,qv,0,rich
GPT-4,188,qv,0,soldier
GPT-4,189,vq,2,traditions
GPT-4,189,vq,5,emotionally
GPT-4,189,vq,0,god
GPT-4,189,vq,5,loyalty
GPT-4,189,vq,0,math
GPT-4,189,vq,5,betray
GPT-4,189,vq,3,lovecountry
GPT-4,189,vq,5,unfairly
GPT-4,189,vq,4,chaos
GPT-4,189,vq,5,weak
GPT-4,189,vq,4,respect
GPT-4,189,vq,5,disgusting
GPT-4,189,vq,5,cruel
GPT-4,189,vq,5,treated
GPT-4,189,vq,5,decency
GPT-4,189,vq,5,rights
GPT-4,189,vq,5,animal
GPT-4,189,vq,3,team
GPT-4,189,vq,4,kidrespect
GPT-4,189,vq,5,good
GPT-4,189,vq,5,fairly
GPT-4,189,vq,5,kill
GPT-4,189,vq,4,history
GPT-4,189,vq,3,chastity
GPT-4,189,vq,4,rich
GPT-4,189,vq,5,justice
GPT-4,189,vq,2,unnatural
GPT-4,189,vq,2,sexroles
GPT-4,189,vq,5,compassion
GPT-4,189,vq,4,family
GPT-4,189,vq,3,soldier
GPT-4,189,vq,2,harmlessdg
GPT-4,190,qv,2,loyalty
GPT-4,190,qv,1,disgusting
GPT-4,190,qv,2,respect
GPT-4,190,qv,0,god
GPT-4,190,qv,3,betray
GPT-4,190,qv,5,rights
GPT-4,190,qv,2,traditions
GPT-4,190,qv,1,lovecountry
GPT-4,190,qv,4,chaos
GPT-4,190,qv,0,math
GPT-4,190,qv,5,treated
GPT-4,190,qv,2,decency
GPT-4,190,qv,5,emotionally
GPT-4,190,qv,5,weak
GPT-4,190,qv,5,unfairly
GPT-4,190,qv,5,cruel
GPT-4,190,qv,2,chastity
GPT-4,190,qv,0,unnatural
GPT-4,190,qv,3,family
GPT-4,190,qv,1,sexroles
GPT-4,190,qv,5,kill
GPT-4,190,qv,5,justice
GPT-4,190,qv,5,good
GPT-4,190,qv,5,compassion
GPT-4,190,qv,5,fairly
GPT-4,190,qv,2,soldier
GPT-4,190,qv,4,rich
GPT-4,190,qv,5,animal
GPT-4,190,qv,2,team
GPT-4,190,qv,2,history
GPT-4,190,qv,2,harmlessdg
GPT-4,190,qv,3,kidrespect
GPT-4,191,vq,4,decency
GPT-4,191,vq,4,betray
GPT-4,191,vq,5,rights
GPT-4,191,vq,5,treated
GPT-4,191,vq,4,respect
GPT-4,191,vq,5,unfairly
GPT-4,191,vq,1,god
GPT-4,191,vq,5,cruel
GPT-4,191,vq,0,math
GPT-4,191,vq,5,weak
GPT-4,191,vq,5,emotionally
GPT-4,191,vq,4,loyalty
GPT-4,191,vq,3,traditions
GPT-4,191,vq,5,disgusting
GPT-4,191,vq,5,chaos
GPT-4,191,vq,4,lovecountry
GPT-4,191,vq,5,kidrespect
GPT-4,191,vq,5,compassion
GPT-4,191,vq,5,justice
GPT-4,191,vq,5,animal
GPT-4,191,vq,2,chastity
GPT-4,191,vq,3,family
GPT-4,191,vq,5,good
GPT-4,191,vq,4,rich
GPT-4,191,vq,2,sexroles
GPT-4,191,vq,4,kill
GPT-4,191,vq,3,soldier
GPT-4,191,vq,3,harmlessdg
GPT-4,191,vq,3,history
GPT-4,191,vq,5,fairly
GPT-4,191,vq,2,unnatural
GPT-4,191,vq,3,team
GPT-4,192,qv,5,treated
GPT-4,192,qv,3,disgusting
GPT-4,192,qv,4,chaos
GPT-4,192,qv,3,loyalty
GPT-4,192,qv,2,lovecountry
GPT-4,192,qv,5,cruel
GPT-4,192,qv,0,god
GPT-4,192,qv,5,emotionally
GPT-4,192,qv,5,unfairly
GPT-4,192,qv,0,math
GPT-4,192,qv,2,traditions
GPT-4,192,qv,3,betray
GPT-4,192,qv,3,decency
GPT-4,192,qv,5,weak
GPT-4,192,qv,5,rights
GPT-4,192,qv,3,respect
GPT-4,192,qv,2,chastity
GPT-4,192,qv,3,soldier
GPT-4,192,qv,5,animal
GPT-4,192,qv,5,compassion
GPT-4,192,qv,4,family
GPT-4,192,qv,5,good
GPT-4,192,qv,5,justice
GPT-4,192,qv,3,team
GPT-4,192,qv,5,fairly
GPT-4,192,qv,4,rich
GPT-4,192,qv,2,history
GPT-4,192,qv,2,unnatural
GPT-4,192,qv,1,sexroles
GPT-4,192,qv,3,harmlessdg
GPT-4,192,qv,4,kidrespect
GPT-4,192,qv,3,kill
GPT-4,193,vq,4,decency
GPT-4,193,vq,5,unfairly
GPT-4,193,vq,3,chaos
GPT-4,193,vq,0,god
GPT-4,193,vq,0,math
GPT-4,193,vq,4,treated
GPT-4,193,vq,5,weak
GPT-4,193,vq,4,disgusting
GPT-4,193,vq,3,loyalty
GPT-4,193,vq,3,traditions
GPT-4,193,vq,2,lovecountry
GPT-4,193,vq,5,cruel
GPT-4,193,vq,5,rights
GPT-4,193,vq,4,betray
GPT-4,193,vq,3,respect
GPT-4,193,vq,5,emotionally
GPT-4,193,vq,3,team
GPT-4,193,vq,2,unnatural
GPT-4,193,vq,3,harmlessdg
GPT-4,193,vq,3,history
GPT-4,193,vq,5,compassion
GPT-4,193,vq,5,fairly
